geneID,786_M1A_1,786_M1A_2,786_M1A_3,786_O_1,786_O_2,786_O_3,HK2_1,HK2_2,HK2_3
150353,1,6,3,4,2,1,1,0,2
9978,2099,2212,2239,2157,1721,2005,1308,1745,1874
100302237,2,12,0,4,4,0,2,2,3
2033,4055,5424,4827,5963,5207,5268,3469,3598,5467
101927279,1,4,0,1,2,0,0,2,3
83746,2138,2300,2272,2501,2023,2212,1298,1745,1864
150356,7,5,7,3,6,8,1,5,4
5905,11354,10987,11261,11089,9184,9686,6837,9143,10204
102466758,0,0,0,0,0,0,0,0,0
23264,10235,10851,10208,10186,8438,9199,6247,7330,8968
7008,943,959,932,1098,792,998,572,720,753
100996598,0,0,0,0,0,0,0,0,0
10766,2588,2448,2545,2602,2197,2421,2457,2901,3660
84844,1466,1605,1508,1440,1178,1354,1322,1703,1837
50,2520,2660,2486,2964,2528,2828,2293,2860,3388
171568,2731,2931,2675,2791,2277,2427,1101,1442,1641
27254,0,1,0,1,0,0,98,113,99
5372,1330,1258,1294,1017,790,961,489,621,706
27351,3395,3588,3410,3094,2574,2964,1785,2359,2711
2547,22983,24139,23927,24699,20493,23612,20336,27965,30566
4809,4599,4662,4463,4971,4101,4713,4137,5722,6347
79640,641,624,653,865,798,843,489,634,748
150365,4,3,2,3,3,4,11,18,18
79879,1397,1495,1471,1597,1359,1433,1172,1404,1757
6721,7983,8102,7999,8902,6997,8041,5752,6870,8388
407039,0,0,0,0,0,0,0,0,0
440829,0,0,1,3,0,1,3,3,0
100616259,0,0,0,0,0,0,0,0,0
115650,9,8,7,7,4,3,2,1,1
79019,910,903,891,970,762,830,665,930,975
339674,2,5,2,7,2,3,2,6,5
105373094,0,0,0,0,0,0,0,0,0
55964,0,0,1,0,0,0,173,235,313
164684,0,0,0,0,0,0,4,4,9
4668,2422,2514,2459,2302,2023,2285,1231,1514,1786
150368,254,250,248,12,15,8,1,1,2
91689,510,481,502,499,432,427,468,669,713
4700,2311,2417,2249,2293,1891,2080,1690,2389,2634
100132273,12,11,14,24,27,34,38,37,37
1565,8,12,10,10,6,12,11,11,9
1564,10,11,10,13,11,6,4,5,11
6942,2625,2881,2919,2657,2333,2490,2485,2964,3606
388906,20,23,18,22,18,17,7,15,20
102723775,0,1,0,7,6,4,3,4,1
150372,0,0,0,0,0,1,0,2,1
94009,2,2,1,3,2,2,1,3,2
27341,2712,2739,2737,3167,2621,2854,1591,2144,2367
253190,69,69,78,66,58,57,40,45,40
91695,333,363,308,376,326,324,291,363,479
84271,4139,4009,4074,4958,4125,4698,3145,3989,4546
267010,2,0,0,0,0,0,0,0,0
1727,14638,14610,13430,14752,11773,13178,9625,12296,15163
267020,22,27,19,21,18,30,20,31,28
53947,907,847,794,890,822,903,608,861,904
26286,2853,3072,3042,2664,2288,2726,2877,4011,4565
11252,6635,7051,7007,6023,5240,5786,4550,5777,6564
100506679,1,1,0,3,1,1,0,1,0
25809,102,110,99,135,154,190,69,104,101
638,12,6,9,18,11,15,83,117,133
27349,588,567,601,578,500,538,468,742,777
706,5673,5365,5235,4149,3242,3414,2033,2614,2820
23170,3182,3276,3180,4401,3620,3921,2793,3487,4122
80274,0,0,0,0,0,0,0,0,0
758,0,0,0,0,0,0,0,0,0
100874197,0,0,0,0,0,0,0,0,1
64800,28,50,44,38,34,65,63,74,80
25830,0,0,0,0,0,0,147,223,245
105373057,0,0,0,0,0,0,13,7,15
150379,0,1,0,0,0,0,0,0,0
80339,63,61,60,227,191,212,401,480,536
25813,2262,2256,2289,2600,2275,2396,2262,3133,3353
29780,1682,1752,1733,1603,1248,1428,670,883,986
7235,0,0,0,0,0,0,0,0,0
64098,111,104,96,104,94,112,29,41,51
85352,305,328,309,67,54,67,363,485,505
101927526,0,0,0,0,0,0,0,0,0
84247,3238,3589,3565,3661,3000,3462,2408,2880,3410
388910,0,0,0,0,0,0,0,0,0
414351,0,0,0,0,0,0,0,0,0
55615,353,384,353,452,337,404,341,405,488
553158,0,0,0,0,0,0,0,0,0
23779,0,0,0,0,0,0,0,0,0
112885,0,0,0,32,39,30,6,4,5
100506714,41,41,45,47,39,47,16,27,36
10762,4516,4935,4819,5041,4615,5108,4550,5685,6501
23313,4425,4499,4353,5939,4859,5222,3169,4158,4694
100302149,0,1,0,0,0,0,0,0,0
7380,0,0,0,0,0,0,0,1,2
55007,515,541,523,575,458,545,508,663,770
27127,2,2,0,1,1,0,1256,1644,1877
26150,0,0,0,0,0,0,413,599,609
2192,3,3,2,9,10,10,5049,6414,7673
25814,5656,5792,5828,6256,5294,5839,5264,7311,7800
100616253,0,0,0,0,0,0,0,0,0
105373071,0,0,0,0,0,1,0,0,0
7477,1396,1504,1370,720,593,600,411,491,599
730668,0,3,2,2,5,1,3,1,0
100271722,77,75,60,63,32,54,13,10,13
55267,14,12,13,6,9,10,4,1,3
150381,197,195,184,166,123,141,53,76,112
400931,31,32,33,39,32,36,8,9,4
100500828,1,0,0,0,0,0,0,0,0
406883,0,0,0,0,0,0,0,0,0
100616143,0,0,0,0,0,0,0,0,0
406884,0,0,0,0,0,0,0,0,0
5465,1338,1506,1503,1788,1541,1802,1040,1144,1400
150383,159,207,165,206,175,190,167,170,227
10343,8,10,10,15,13,16,4,7,6
55020,1077,1160,1093,1225,987,1220,664,715,956
150384,3,2,1,5,2,1,1,0,3
51512,5697,5624,5513,5790,4794,5329,2765,3514,4046
55687,913,1047,983,1106,867,978,905,1298,1453
9620,10193,11850,10787,9821,8474,8504,3027,3542,4840
23151,1155,1209,1114,1033,862,1008,422,511,572
64781,2325,2376,2432,2832,2325,2763,2069,2535,3057
25771,1465,1385,1438,1404,1211,1289,658,811,945
642757,0,0,0,0,0,0,0,1,0
101927722,0,0,0,0,0,0,0,0,0
400932,0,0,0,0,0,0,0,0,0
284930,0,0,0,0,2,1,0,0,0
100422916,0,0,0,0,0,0,0,0,0
25817,0,0,0,0,0,0,0,0,0
284933,0,0,0,0,0,0,0,0,0
100616415,0,0,0,0,0,0,0,0,0
100128946,0,0,0,0,0,0,0,0,0
348645,63,68,78,33,21,27,0,0,1
100500882,0,0,0,0,0,0,0,0,0
23774,1747,1864,1751,1607,1325,1438,1180,1476,1787
105373090,8,12,11,11,5,8,6,7,11
105373091,0,0,0,0,0,0,0,0,0
9889,1561,1709,1696,1858,1514,1692,1564,1862,2179
79087,1132,1104,1044,1291,1014,1111,773,962,1148
79174,1237,1213,1115,1383,1159,1281,808,1085,1160
415116,1503,1533,1382,1358,1086,1175,1019,1356,1568
102465493,0,0,0,0,0,0,0,0,0
400935,0,0,0,0,0,0,0,0,0
164714,0,0,0,0,0,0,0,0,0
23209,0,0,0,2,0,1,0,0,1
54456,0,0,0,1,0,1,0,2,1
56666,367,317,297,356,285,265,491,720,811
80305,2752,2599,2547,2446,1882,2054,1283,1709,1917
83642,906,788,844,844,618,731,491,639,747
85378,855,889,852,844,715,783,642,748,748
83933,670,600,648,557,450,535,431,522,539
6300,702,592,641,597,480,536,814,1110,1074
5600,504,490,512,404,298,348,390,503,519
23654,20066,21290,19309,18295,15451,16507,9050,10752,12816
414918,85,80,70,81,77,91,38,49,61
9701,2191,2197,2177,1934,1650,1770,1177,1502,1643
6305,6458,6561,6052,5863,4779,5065,4384,5462,6276
79924,38,42,41,28,25,30,1,0,0
55586,11,11,6,11,24,19,302,381,389
91289,7385,7110,7113,6520,5019,5739,3029,3855,4501
29781,3463,3191,3231,3025,2491,2587,1834,2288,2503
9997,17,16,8,12,12,11,6,13,7
1890,1242,1203,1130,158,143,168,181,260,277
440836,24,24,20,11,8,13,23,37,55
113730,0,0,0,0,0,0,0,0,0
644186,2,2,0,0,2,0,1,0,0
1375,14,22,12,25,14,19,13,16,14
386593,0,0,0,0,0,0,0,0,0
1120,0,0,1,5,0,0,1,4,2
100144603,17,14,16,14,9,15,4,10,17
23542,55,55,43,24,20,24,293,393,478
105373099,0,2,0,0,1,1,4,2,2
410,878,782,838,436,372,439,707,871,966
85358,25,24,34,43,30,28,602,732,903
49,0,0,1,0,0,1,1,0,4
284942,330,307,346,231,224,238,177,254,240
11158,399,373,380,349,327,345,324,398,500
102723448,0,0,0,0,0,0,0,0,0
10752,0,0,0,2,1,2,1,2,1
101927193,0,0,0,0,0,0,0,0,0
101927215,0,0,0,0,0,0,0,0,0
27255,2,5,7,3,3,9,141,189,231
152330,0,0,0,0,0,0,299,325,409
100873976,0,0,0,0,0,0,0,0,0
100873975,0,0,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0,0,0
51095,599,739,633,752,678,757,834,1206,1341
51185,440,464,533,623,572,655,664,881,1006
57633,0,1,1,2,0,0,273,311,372
285362,1008,1180,1135,1288,1184,1342,859,1246,1265
6419,96,90,108,118,91,125,97,122,134
100996539,2,8,1,8,4,7,1,1,2
3708,1633,2139,2051,2183,2377,2528,231,302,346
100126791,34,47,72,39,31,41,30,31,32
100507582,21,5,18,14,14,13,6,13,8
8553,10453,11037,11021,11804,10032,11549,2316,2929,3492
55207,3540,3726,3843,4083,3570,4123,2765,3799,4329
9695,2625,2834,2937,3642,3155,3482,1576,2003,2274
100616334,0,0,0,0,0,0,0,0,0
101927347,0,0,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,0,0,0
100873937,0,0,0,0,0,0,0,0,0
101927394,0,0,0,1,0,0,1,1,0
100288428,11,14,7,10,8,21,9,9,13
29995,836,837,830,1011,779,882,2661,3481,3994
29931,25,10,19,28,23,17,14,20,25
51066,2,1,0,2,2,1,0,0,4
859,0,0,0,0,0,0,0,0,0
5021,27,26,26,39,27,22,142,150,174
56852,1377,1552,1553,1520,1329,1513,941,1231,1397
9901,7,10,8,17,11,14,27,35,37
101927416,0,0,0,0,0,0,0,0,0
100288831,0,0,0,0,0,0,0,0,0
25917,1755,2011,2045,2263,2047,2275,1445,2102,2201
440944,6,2,9,5,6,3,3,4,0
55209,3035,3636,3382,4454,3887,4115,3216,3794,4803
375323,1,0,0,0,0,0,0,1,0
64419,946,946,935,1013,842,974,689,841,976
151835,0,1,0,0,0,2,2,5,3
7862,1370,1616,1492,1668,1402,1523,1039,1337,1604
4968,833,856,798,788,619,732,405,546,555
8536,605,590,577,1018,866,1013,400,531,587
10474,4164,4273,4078,4521,3714,4032,1509,2028,2209
10093,5155,5042,5335,3793,3215,3438,2690,3520,3809
100526693,0,0,0,0,0,0,0,0,0
26140,17,31,23,35,43,41,24,25,35
285367,667,650,650,697,551,653,515,760,821
63924,0,1,0,3,2,0,0,2,1
84522,1033,1087,1019,1387,990,1221,692,1014,1076
132014,6,6,6,6,9,12,3,11,7
84818,412,410,392,465,399,468,407,492,506
78987,457,450,458,555,465,593,386,453,520
285368,14,10,11,24,22,18,73,82,104
100874032,0,0,0,0,0,0,0,0,0
55831,1708,1677,1763,1918,1648,1840,1125,1689,1797
442075,235,278,258,368,282,342,198,221,264
401052,2,2,4,3,5,8,7,3,5
152302,190,190,181,201,149,176,132,193,220
2177,2335,2655,2626,2657,2316,2492,1427,1648,2010
115795,0,0,2,2,0,1,0,0,1
55845,4946,5147,5338,4749,3929,4540,2781,3667,4174
7428,1126,1167,1108,1292,1037,1270,1015,1271,1409
3656,318,337,328,266,198,299,494,592,714
9797,4048,4638,4482,4793,4067,4596,1970,2530,2963
100126793,39,26,26,24,20,23,13,18,16
84657,17,20,5,12,11,14,5,0,8
51738,2,2,2,0,1,2,0,0,1
6396,5944,5933,5780,5980,4680,5670,3748,5118,5280
491,1,1,1,0,1,1,0,0,0
100422933,0,0,0,0,0,0,0,0,0
100126334,0,0,0,0,0,0,0,0,0
100874325,0,0,0,0,0,0,0,0,0
285370,0,0,0,0,0,0,0,0,0
6538,0,0,0,0,0,0,0,0,0
6529,0,0,0,0,0,0,0,0,0
100874090,0,0,0,0,0,0,0,0,0
3269,1095,1266,1141,1073,980,1022,554,647,846
10533,1006,1041,1062,960,844,859,753,996,1126
9686,832,905,833,1185,1049,1195,933,1043,1277
132001,450,453,404,486,412,451,176,228,320
101929530,37,31,29,22,28,35,16,16,19
6854,0,0,1,2,1,0,5,19,15
7079,1,2,1,1,0,0,0,1,0
5468,384,383,348,881,765,861,1581,2112,2435
80746,371,465,442,443,373,421,344,436,500
100129480,3,1,1,2,5,0,0,1,1
23609,1313,1420,1395,1496,1277,1435,1045,1401,1500
5894,3172,3428,3222,3792,3161,3612,2357,2935,3579
55287,0,0,0,0,0,1,13,23,16
23066,18,22,32,27,24,28,13,11,12
6161,10993,11417,11611,12932,10676,12155,9551,13207,14422
619563,0,0,0,0,0,0,0,0,0
105376955,0,0,0,0,0,0,0,0,0
9922,1513,1670,1577,1980,1648,1668,1442,1608,2102
23225,33,41,53,601,510,536,3627,3917,5276
100874101,0,3,2,0,0,2,1,0,0
79885,591,632,580,547,420,508,325,370,420
2199,5,2,1,3,3,4,702,870,997
285375,0,0,0,0,0,0,1,0,0
7476,0,0,0,0,0,0,0,0,0
100132526,0,0,0,0,0,0,0,0,0
348825,0,0,0,0,0,0,0,0,0
131474,645,661,628,712,569,605,485,684,805
79188,3802,4068,4040,3940,3411,3992,3024,3827,4463
7508,1121,1191,1130,1242,1078,1087,1093,1381,1496
27258,1791,1764,1980,2056,1693,1976,1473,2132,2362
101927565,0,0,0,0,0,0,0,1,0
6533,2884,3269,2919,3631,3115,3645,1612,1890,2290
80852,1,2,0,1,0,0,2,1,0
51244,430,464,526,537,450,485,392,415,563
84077,4,5,1,3,2,1,6,2,9
152273,0,2,0,3,1,0,0,0,0
100505641,2101,2195,2201,2404,2002,2404,1771,2286,2414
7182,410,554,500,694,637,692,584,599,805
64432,870,928,973,955,823,890,828,1107,1177
64145,770,969,937,1104,875,1061,711,814,963
344875,0,0,0,0,0,0,0,0,0
23473,1638,1747,1750,1988,1646,1928,1165,1588,1782
100505696,49,55,64,96,83,60,19,12,24
9467,156,161,170,232,170,227,93,112,128
131965,402,409,443,514,461,467,448,553,643
85403,1150,1326,1281,1505,1331,1462,954,1191,1478
8292,8,3,8,13,8,13,4,1,7
100422868,0,0,0,0,0,0,0,0,0
26061,700,790,767,785,660,793,858,1164,1235
686,435,459,444,620,530,664,561,688,780
23243,2527,2804,2861,3104,2657,2896,2632,3280,3937
100422990,0,0,0,0,0,0,0,0,0
693148,0,0,0,0,0,0,0,0,0
117248,0,2,0,0,2,4,0,0,0
285381,1318,1330,1404,1343,1217,1389,772,990,1231
92106,494,480,519,570,487,540,445,521,610
23180,1222,1340,1327,1054,890,973,2614,3166,3829
100996597,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0
23228,30,35,35,29,24,22,32,35,42
100500913,0,0,0,0,0,0,0,0,0
9779,3052,3440,3493,3786,3250,3881,2441,2734,3571
339862,0,0,0,0,0,0,0,0,0
6304,331,331,330,29,21,25,12,12,16
101927777,2,0,1,2,0,0,0,0,0
131096,0,0,0,0,0,0,1,1,0
100616291,0,0,0,0,0,0,0,0,0
151651,52,52,51,192,167,185,205,267,330
5868,1274,1354,1438,1564,1328,1498,1144,1534,1745
151649,6,6,7,13,11,10,6,3,11
8850,300,323,325,451,333,430,223,251,349
100422901,0,0,0,0,0,0,0,0,0
151648,784,870,867,830,764,908,346,450,505
100874028,0,0,1,0,0,0,0,1,0
101927829,0,0,0,0,0,0,0,0,0
391518,0,0,0,0,0,0,0,0,0
79750,4,7,12,9,12,13,1,2,0
100874216,0,0,0,0,0,0,0,0,0
100874221,0,0,0,0,0,0,0,0,0
100505877,0,0,0,0,0,0,0,1,1
7325,680,692,716,796,699,749,999,1340,1446
100874092,1,0,0,1,1,1,2,3,4
7324,2103,2168,2210,2289,2070,2375,2585,3458,3849
28512,307,360,355,411,401,373,299,430,474
6138,18264,18738,18119,22372,18016,21071,13084,17744,20163
9975,1945,2143,2260,3260,2697,3098,2871,3881,4404
152024,1,0,0,0,0,0,0,0,1
7068,307,350,337,407,377,402,1484,1717,2104
101927854,0,2,4,7,3,2,2,1,3
644990,0,0,1,1,0,0,4,3,0
100616448,0,0,0,0,0,0,0,0,0
5915,10,8,17,22,24,21,2,2,3
7155,6770,7459,7736,8589,7592,8333,7321,9444,11231
100616477,0,0,0,0,0,0,0,0,0
55768,1285,1436,1367,1354,1221,1441,815,1086,1189
54995,272,296,289,329,243,266,264,375,423
285326,0,0,0,0,0,0,0,0,0
116135,0,0,0,0,0,0,0,0,0
152110,8,23,14,14,12,25,51,50,64
9497,1790,2124,2065,2773,2780,2705,1198,1453,1834
8320,0,0,0,0,0,0,0,0,0
100996624,0,0,0,0,0,0,0,0,0
152100,515,525,528,587,453,532,304,433,481
64343,1461,1501,1524,1663,1386,1567,1052,1346,1553
152098,13,6,17,15,14,7,24,24,21
645206,2,0,1,0,0,0,0,0,0
100652807,0,0,0,0,0,0,0,0,0
100873979,50,57,53,87,66,90,33,45,50
27303,1069,1033,1099,1747,1520,1650,1115,1403,1823
100873977,0,0,0,0,0,0,0,0,0
7048,5047,5604,5625,5328,4600,5319,4363,5387,6405
339896,0,0,0,0,0,0,0,0,0
100423038,0,0,0,0,0,0,0,0,0
201595,9756,10549,10722,11895,10285,11795,7411,9893,11429
114884,1350,1392,1325,1446,1119,1345,729,905,1085
100874206,0,0,0,0,0,0,0,0,0
344787,88,83,81,88,92,80,24,27,30
23171,593,673,636,778,632,753,369,477,577
152189,12,8,16,34,29,39,106,116,158
112616,843,953,920,930,802,830,442,556,636
54918,5189,5565,5647,5693,5108,5650,3861,4926,5640
102465247,0,0,0,0,0,0,0,0,0
51143,2213,2412,2424,2452,2049,2414,1579,2201,2484
25904,1257,1284,1314,1441,1217,1460,1256,1658,1856
105377021,0,0,0,0,0,0,0,0,0
131405,0,0,0,0,0,0,2,1,1
1233,0,2,0,0,0,1,0,0,0
2720,3364,3520,3613,4243,3629,4243,2253,2750,3299
643853,55,54,61,120,93,81,148,126,191
10491,9458,9973,9758,11928,10167,11361,5890,7618,8846
26032,7,10,4,16,12,17,2,8,6
25827,453,485,464,562,461,522,162,218,271
7342,3298,3544,3513,4301,3670,4149,2240,2929,3458
23122,2341,2596,2566,3099,2632,3056,2196,2691,3342
10015,5791,6575,6533,7041,5931,6589,3979,4934,6197
101928135,0,0,0,0,0,0,0,0,0
10777,11,14,14,1,3,3,0,0,0
406916,0,0,0,0,0,0,0,0,0
6769,5715,5807,5824,4707,3919,4425,900,1156,1373
85443,0,0,0,0,0,0,0,0,0
9881,251,312,285,527,491,529,66,61,101
9852,216,263,298,301,285,314,157,194,211
4292,2327,2455,2533,2682,2187,2508,2076,2760,3133
9209,3155,3390,3370,2862,2503,2629,1675,2352,2658
105377132,2,0,0,0,1,0,0,1,0
2803,4387,5237,5349,5940,5554,5871,2440,3254,3862
339883,1,5,1,3,2,4,1,2,1
3680,24,25,28,15,7,15,10,10,11
101928153,21,25,17,10,8,13,3,8,4
10217,2101,2328,2322,2237,1853,2259,1383,1804,2051
407015,0,0,0,0,0,0,0,0,0
50853,49,64,45,36,29,41,18,14,11
5333,63,60,67,86,59,79,57,73,79
9940,0,1,0,0,0,0,1,1,2
30,1506,1541,1432,1297,1106,1282,830,1046,1233
4615,1726,1649,1696,1482,1178,1384,1090,1265,1644
9943,2876,3198,3088,3056,2681,3004,2100,2771,3317
9390,0,0,0,0,0,1,0,0,1
9389,0,0,0,0,0,0,1,0,0
9942,149,192,165,214,171,194,153,183,233
100128640,1,7,5,9,8,6,6,9,13
93,236,257,260,391,375,393,477,577,718
9941,319,341,378,441,381,435,402,480,525
6331,0,0,0,1,1,2,58,62,99
6336,0,0,0,0,0,0,0,0,0
11280,1,0,0,0,1,1,2,1,0
105377643,0,0,0,0,0,0,0,1,0
57599,1367,1492,1471,1835,1465,1822,1881,2417,2785
64689,1474,1471,1414,1352,1144,1354,1127,1414,1611
199223,52,48,49,85,75,82,44,71,57
102466743,0,0,0,0,0,0,0,0,0
64651,522,579,514,550,465,495,608,723,816
165904,0,0,1,0,1,0,0,0,1
1524,1,0,0,0,0,0,0,0,1
1237,0,0,0,0,0,0,0,0,0
54977,1185,1143,1203,1365,1100,1273,946,1340,1438
3921,7250,6989,7207,8628,6679,7679,5978,8598,9046
574040,12,9,9,8,5,10,5,8,7
6044,11,5,5,13,3,7,8,9,7
4336,1,0,0,0,0,2,1,1,0
25924,0,3,1,0,1,0,0,2,3
440952,7,11,8,11,14,12,4,9,13
10289,908,938,1036,941,784,870,813,1182,1276
956,1,0,0,0,6,2,0,2,3
285266,17,23,19,17,18,29,7,8,9
9045,10173,10201,10379,10659,8808,9859,8133,11462,12344
285267,145,160,164,121,104,125,203,217,271
253639,18,11,16,25,24,19,72,59,105
285268,409,540,527,607,523,619,423,435,513
1499,10068,11470,11211,13474,11360,12950,9882,12929,14495
54986,175,240,183,231,203,230,188,233,267
22906,1443,1565,1461,1713,1354,1493,1055,1367,1615
885,0,0,0,0,0,0,1,0,0
131375,0,0,0,0,0,0,0,0,0
7433,0,0,0,4,4,6,5,13,10
100874007,0,0,0,0,0,0,1,0,0
9117,2145,2303,2259,2568,2185,2512,1261,1554,1757
51188,431,405,434,417,356,442,306,399,434
4820,1621,2036,2034,2293,2195,2287,1633,1873,2608
101928323,6,7,4,7,7,4,1,1,3
92999,505,530,460,727,583,669,266,330,333
131377,0,0,0,0,0,0,0,0,0
57467,0,0,0,0,0,0,0,0,0
152206,7,8,6,8,12,14,9,7,13
100874114,0,0,0,0,0,0,0,0,0
729083,0,0,0,0,0,2,0,0,0
25994,3347,3413,3504,3907,3327,3710,2432,3288,3625
1238,0,0,0,3,3,4,0,0,0
1582,0,0,0,5,3,2,0,0,0
389114,0,0,0,0,0,0,70,77,91
100506275,0,0,0,0,0,0,0,0,0
100506243,0,0,0,0,0,0,0,0,0
729085,0,0,0,0,0,0,0,0,0
84892,510,529,450,853,661,731,538,715,754
54861,319,370,383,489,424,440,327,451,530
100873954,2,1,2,4,1,3,0,3,0
55129,1647,1707,1751,1725,1580,1703,1847,2320,2748
51099,873,870,889,916,832,892,1030,1300,1527
406929,0,0,0,0,0,0,0,0,0
375337,0,0,0,0,0,0,0,0,0
285343,933,992,1010,899,853,958,683,886,980
353274,462,552,543,755,661,704,617,717,890
285346,80,81,94,114,68,106,78,98,152
55888,2,3,4,0,2,6,19,39,22
285349,18,16,19,18,31,26,25,23,29
100874094,3,0,1,1,2,2,7,3,14
10168,343,397,404,521,446,536,311,398,471
7584,250,313,276,319,284,311,158,230,251
101928592,0,0,0,0,0,0,2,10,7
91392,0,0,0,0,0,0,69,98,127
115560,0,0,0,9,12,13,38,41,57
57456,540,624,627,601,581,627,500,600,750
56992,1874,2135,2115,2122,1897,2058,1394,1773,2024
693149,0,0,0,1,1,0,0,0,0
131616,236,184,209,183,127,149,202,275,274
7047,2,0,1,1,3,4,17,18,39
51304,2802,3055,2956,3143,2514,2932,2043,2648,3196
23016,1109,1088,1110,1284,997,1222,1054,1430,1482
7123,2,1,3,1,0,2,0,1,0
64866,8177,9495,9173,6888,6366,6721,1699,2047,2689
25907,1686,1793,1763,556,585,611,27,35,29
23395,1150,1238,1275,1407,1199,1339,1251,1557,1833
100885795,0,0,1,1,0,1,3,0,2
8994,551,641,601,725,667,714,625,694,880
644714,1,0,4,3,2,2,2,0,1
100189103,0,0,0,0,0,0,0,0,0
22908,2164,2162,2222,2101,2052,2388,1437,1895,2190
54716,0,0,0,0,0,0,24,25,25
54585,1141,1163,1156,1303,1031,1245,991,1334,1468
10803,0,0,1,0,0,1,1,0,0
79443,705,836,768,1085,962,1017,708,835,1085
10663,1,1,1,3,2,3,1,6,4
2829,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,1,2,0,0
1232,0,0,0,0,0,0,0,0,0
729230,0,0,0,0,0,0,0,0,0
102724297,0,0,2,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0,0
9034,24,25,21,17,25,15,0,1,0
4057,1,0,0,0,1,0,0,0,0
83597,0,0,0,0,0,0,0,0,0
79442,0,0,0,0,0,0,0,0,0
83598,0,0,0,1,0,0,0,1,0
6997,0,0,0,0,0,0,0,0,0
100132146,0,0,0,0,0,0,0,0,0
259173,373,400,379,331,296,301,243,318,309
259236,15,12,18,8,2,7,28,45,62
29122,0,0,0,0,0,0,0,2,1
100287362,0,0,0,0,0,1,0,0,0
377047,0,0,0,0,0,0,0,0,0
339906,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,1,0,3,3
5745,10,3,7,88,74,62,18,22,11
151903,795,816,745,909,784,850,591,913,922
23218,1100,1277,1182,1348,1091,1254,382,421,554
100129354,4,2,1,2,2,2,1,0,0
29072,3307,3940,3919,4547,4201,4243,2811,3391,4421
285352,21,21,22,29,28,28,16,15,23
64147,208,167,154,194,164,183,85,134,138
23276,831,948,905,1131,830,1043,698,854,1040
25930,3732,3872,3702,4160,3142,3403,1758,1968,2904
22937,3495,3520,3271,4192,3391,3720,2511,3240,3667
54859,998,1063,1001,1226,985,1089,911,1234,1304
10675,38,36,40,12,3,8,272,347,379
6599,7130,8005,7790,8478,7344,7801,6684,7947,9668
22907,3217,3301,3000,4044,3368,3675,2778,3502,4074
100302232,0,0,0,0,0,0,0,0,0
4134,28584,30715,29631,29429,24211,26724,14308,16712,21970
993,1067,1120,1111,1387,1178,1383,1114,1509,1696
100616407,0,0,0,0,0,0,0,0,0
820,0,0,0,1,0,0,0,0,0
51385,117,128,123,168,135,171,81,130,124
10201,428,528,475,608,515,557,476,656,724
646424,0,0,0,0,0,0,0,0,0
100313840,0,0,0,0,0,0,0,0,0
285231,0,0,0,0,0,0,0,0,0
5364,1626,1655,1590,1787,1524,1726,892,1063,1166
105377133,3,3,4,5,3,6,2,3,0
79714,606,650,575,646,614,665,468,642,652
51372,2537,2567,2594,2895,2284,2608,1316,2054,2109
84126,464,463,473,508,467,455,334,451,451
11277,625,591,638,746,527,617,407,514,603
51246,6888,6639,6522,7656,6173,7162,3328,4232,4994
5210,623,620,601,1086,967,1060,246,280,303
102465494,0,0,0,0,0,0,0,0,0
90226,116,127,105,174,124,143,51,62,87
1294,13110,13602,13280,22636,19937,19215,9577,12118,13181
100313843,0,0,0,0,0,0,0,0,0
7384,4820,4785,4609,5956,4817,5404,5063,6542,7083
440955,0,0,0,0,1,0,0,0,1
65010,898,888,842,955,762,967,448,607,654
102465495,0,0,0,0,0,0,0,0,0
1951,98,99,116,99,80,104,885,1021,1289
100616112,0,0,0,0,0,0,0,0,0
102724368,2,1,3,0,0,1,3,6,7
51517,789,774,780,967,844,897,807,869,1048
51447,1325,1292,1314,1528,1254,1495,1515,1984,2140
5576,3401,3941,3805,4649,3969,4484,2403,2906,3509
100506637,5,7,6,4,7,8,17,15,24
788,311,325,328,469,348,405,176,224,289
646450,11,8,2,7,12,12,3,2,3
10425,3545,3717,3637,4149,3427,3978,2601,3308,3782
54681,894,871,907,1129,948,1022,243,300,304
11180,2886,3111,3080,3431,2882,3223,4170,4853,5848
55152,442,446,408,521,465,536,256,329,347
494337,0,0,0,0,0,0,1,0,0
25915,2046,2003,1899,2117,1582,1714,1285,1693,1982
406966,0,0,0,1,0,0,0,0,0
3615,9478,9717,9488,9782,8015,9227,7047,9623,10403
54870,4018,4229,3967,5276,4146,4745,3254,4037,4908
5859,6118,6151,5965,6827,5773,6215,4924,6411,7052
102465536,0,0,2,0,0,0,0,0,0
10869,1951,2055,1863,2191,1810,2069,9,5,11
3913,3895,4081,3850,4536,3949,4351,2735,3328,3860
22973,1,3,1,5,6,7,1,0,0
64925,366,331,375,447,313,352,403,555,557
200942,3,2,1,5,3,7,266,364,402
646498,0,0,0,0,0,0,0,0,0
339834,0,0,0,0,0,0,1,0,0
375341,138,178,150,163,145,153,83,125,119
100422952,0,0,0,0,0,0,0,0,0
7375,994,1219,1170,1267,1120,1295,976,1193,1442
